Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
8624,13,3.0,76.70547372534635,47.98300146561608,10.0,1,17.0,1998,0.090799103,B,B,74,19083,2,,5,15,B
15185,107,1.0,34.57845184860477,20.380448439785923,5.0,3,5.0,1962,0.050272014,B,B,21,4231,14,1020.0,0,3,B
14418,58,1.0,51.77011095299815,50.7251300931738,10.0,10,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
13833,163,2.0,40.96624155786118,26.804673214013228,5.0,3,5.0,1965,0.007658515,B,B,35,7077,56,2301.0,3,19,B
3401,74,2.0,80.82585267134866,79.44387475050334,1.0,6,1.0,2017,0.075778755,B,B,6,1437,3,,0,2,B
6038,138,2.0,73.7380486796208,74.78476913594942,0.0,6,0.0,2018,0.195781053,B,B,23,5212,6,,3,2,B
2596,27,1.0,40.473709983444365,40.62744568036428,1.0,12,17.0,1977,0.211401214,B,B,9,1892,0,,0,1,B
1087,47,1.0,44.650885916614726,23.416745286906465,8.0,12,12.0,1978,0.101872465,B,B,23,4583,3,,3,3,B
11214,30,2.0,74.6558906846343,72.41353382487458,1.0,2,1.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
5681,108,2.0,48.016550752886296,32.464898995376835,5.0,6,9.0,1972,0.0,B,B,23,3684,2,,0,4,B
4254,94,1.0,32.68392945690395,18.874933052751352,5.0,6,9.0,1976,0.282797669,B,B,33,8667,2,,0,6,B
2087,41,1.0,40.5053230736094,23.10215226618089,7.0,14,17.0,2004,0.175054867,B,B,36,10055,3,,1,0,B
5830,23,2.0,56.80985869201504,4.037186632504207,1.0,3,4.0,2015,0.034656082,B,B,0,168,0,,0,0,B
16599,29,2.0,46.54169927038696,28.70177723710674,5.0,2,5.0,1967,0.069660344,B,B,31,6119,4,,1,2,B
13157,57,2.0,37.407714501496685,24.703650527542163,5.0,1,9.0,1969,0.133215333,B,B,49,11395,3,1406.0,3,4,A
14374,62,3.0,90.82461359617146,,1.0,4,12.0,1977,0.072157581,B,B,2,629,1,,0,0,A
12597,74,3.0,79.52030738582242,46.96380279690453,12.0,11,17.0,2004,0.371148999,B,B,34,7065,1,750.0,2,5,B
15474,8,3.0,70.54577931503084,47.13420597464657,7.0,8,16.0,1984,0.458174486,B,A,26,4439,1,1130.0,1,5,B
10684,22,1.0,41.87259023824885,2.347250156300201,1.0,3,1.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
1994,27,2.0,62.73882961219347,,1.0,8,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
11025,27,2.0,96.0435628840948,100.98213336555416,10.0,5,6.0,2014,0.07542368,B,B,11,3097,0,,0,0,B
3775,103,1.0,38.25486563296428,20.049595236562787,9.0,3,12.0,1968,0.014423114,B,B,19,3806,4,,0,3,B
7630,134,2.0,62.57693506974474,62.23750514533632,8.0,7,9.0,1974,0.015016892,B,B,17,3079,59,2890.0,0,8,B
1700,9,2.0,50.47630720816535,27.127443746985588,8.0,10,10.0,2011,0.161531741,B,B,25,5648,1,30.0,2,4,B
10776,63,1.0,40.711074951673325,42.24685947926722,8.0,10,17.0,1992,0.23861713,B,B,26,3889,6,705.0,3,6,B
7943,12,2.0,56.81167257210733,34.27716822479062,8.0,13,14.0,1997,0.090799103,B,B,74,19083,2,,5,15,B
15955,46,2.0,45.9913641867446,27.708731899224052,4.0,8,8.0,1963,0.188783766,B,B,31,6137,4,,0,1,B
14564,34,4.0,97.52484809183728,97.0461355678666,1.0,20,0.0,2016,0.069753361,B,B,53,13670,4,,1,11,B
13930,21,1.0,39.375519817270906,22.026601732925837,7.0,4,17.0,1990,0.194489265,B,B,47,8004,3,125.0,3,5,B
4092,64,3.0,52.91509371482051,33.370759634156144,6.0,3,9.0,1973,0.002211665,B,B,39,7614,3,,1,5,A
590,131,3.0,72.68557279576623,50.50144232157872,8.0,12,10.0,1961,0.0,B,B,23,3684,2,,0,4,B
4116,88,2.0,46.16691087086318,31.22590853740796,6.0,4,9.0,1973,0.127375905,B,B,43,8429,3,,3,9,B
5044,138,2.0,45.49782581400208,28.41056803201668,5.0,4,5.0,1963,0.0,B,B,36,6714,2,2672.0,0,2,B
7658,2,3.0,99.59701141241251,64.71372726543345,11.0,11,22.0,2003,0.035145267,B,B,42,9292,3,2620.0,0,3,B
6431,25,3.0,85.79081349987743,,1.0,9,25.0,2018,0.069753361,B,B,53,13670,4,,1,11,B
15125,55,2.0,45.9357519359109,30.05343310388392,5.0,8,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B
9889,130,3.0,55.887553746137456,34.87137985135737,6.0,2,16.0,1968,0.21843974,B,B,21,4472,6,1450.0,4,7,A
12533,27,1.0,43.32504270958004,37.16069091031963,1.0,5,1.0,2018,0.017647053,B,B,2,469,0,,0,0,B
4898,85,2.0,42.712753268465846,27.61924244084744,6.0,10,9.0,1981,0.037177818,B,B,52,11217,1,2300.0,1,7,B
10139,27,1.0,43.961736000765946,24.98545069089612,8.0,3,9.0,2003,0.041116354,B,B,53,14892,4,,1,4,B
8455,59,1.0,59.539879918219725,,1.0,7,17.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B
5330,9,1.0,40.9389304351695,20.94684105470238,8.0,9,14.0,1999,0.161531741,B,B,25,5648,1,30.0,2,4,B
14047,124,3.0,66.85816255871575,38.981940719903314,8.0,6,9.0,1977,0.16909109,B,B,19,3856,10,,2,5,B
10071,27,2.0,34.665783243969194,36.07944696055589,9.0,3,12.0,2016,0.072157581,B,B,2,629,1,,0,0,A
13501,6,1.0,41.31041554835416,19.117076787044173,9.0,18,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
1291,2,1.0,31.30902060198256,21.387374086706647,5.0,3,5.0,1969,0.0,B,B,33,7425,1,,2,5,B
5723,53,1.0,39.057706531176535,22.07351471435537,9.0,9,12.0,1973,0.049637257,B,B,34,7759,0,229.0,1,3,B
7921,9,1.0,36.05493222316112,20.91710265957817,7.0,8,22.0,1991,0.136244425,B,B,11,2370,0,,0,1,B
11600,62,3.0,126.89318954270163,,1.0,4,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
4294,183,1.0,37.77429723537266,19.477765884304308,6.0,8,13.0,1971,0.037316452,B,B,32,6748,93,562.0,4,10,B
464,25,2.0,66.0125916809458,3.5296462196811382,1.0,15,25.0,1977,0.069753361,B,B,53,13670,4,,1,11,B
15256,62,1.0,48.15507435256696,,0.0,4,15.0,1977,0.072157581,B,B,2,629,1,,0,0,A
1594,99,3.0,57.61926910786271,40.282178063127496,6.0,5,9.0,1955,0.033493708,B,B,66,10573,1,1322.0,3,8,B
3952,101,3.0,73.01966869700549,42.89489596074712,8.0,12,14.0,1993,0.038692987,B,B,28,6533,1,1015.0,2,5,B
5882,6,3.0,78.10512649676525,2.361873020793116,1.0,2,1.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
9088,53,2.0,58.495421930483,57.020965747952346,1.0,12,19.0,2019,0.049637257,B,B,34,7759,0,229.0,1,3,B
8925,11,3.0,60.63420054465988,43.754993624424245,6.0,9,9.0,1969,0.0001696759999999,B,B,36,5992,0,,1,1,B
6516,96,3.0,86.12661581879183,49.26933544712181,10.0,1,17.0,2002,0.041116354,B,B,53,14892,4,,1,4,B
2458,48,1.0,38.4784254732333,,1.0,25,24.0,2014,0.041124634,B,B,46,9515,5,,1,10,B
14380,58,1.0,40.525819737943664,4.174626535195868,1.0,16,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
5775,79,3.0,66.02783226932387,47.54621491701456,8.0,5,16.0,1985,0.307466659,B,A,30,5048,9,325.0,2,5,B
6712,13,1.0,45.58976219512078,18.92512301922324,10.0,21,22.0,2001,0.090799103,B,B,74,19083,2,,5,15,B
16092,62,3.0,96.00947874660594,,0.0,4,3.0,2014,0.072157581,B,B,2,629,1,,0,0,A
3564,8,2.0,54.27267913922815,31.20058100597365,8.0,6,14.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
8787,154,2.0,39.21986475699232,22.803626824925264,7.0,7,12.0,1970,0.460556389,B,B,20,4386,14,,1,5,B
4204,85,3.0,52.543886434194384,36.78578870352685,6.0,10,9.0,1981,0.037177818,B,B,52,11217,1,2300.0,1,7,B
1894,94,2.0,83.60652203348158,35.4728925331209,12.0,11,24.0,2009,0.282797669,B,B,33,8667,2,,0,6,B
8175,23,1.0,35.86866527438893,,0.0,5,4.0,1977,0.034656082,B,B,0,168,0,,0,0,B
12302,30,1.0,46.07291251442168,48.3078443352172,0.0,4,0.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
2964,83,2.0,46.80669687630211,27.423182244624748,6.0,5,9.0,1977,0.0077202819999999,B,B,38,4788,2,,0,4,B
10127,103,3.0,65.48042710292503,44.20499586248472,6.0,6,9.0,1971,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
2518,1,2.0,65.29057652330171,,1.0,10,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
10090,6,3.0,82.51114631059642,81.9420497683325,1.0,15,14.0,2017,0.243204519,B,B,5,1564,0,540.0,0,0,B
15956,109,2.0,62.38870982160592,31.700384565923336,9.0,14,24.0,2009,0.1363303,B,B,30,6141,10,262.0,3,6,B
16423,6,3.0,79.26616192890181,,1.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
260,1,1.0,48.01107477456341,,1.0,7,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3526,90,2.0,43.87102586277203,26.11438626655661,5.0,5,9.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B
8569,23,2.0,53.20828224743688,,0.0,1,0.0,1977,0.005767451,B,B,1,388,0,,0,0,B
3780,8,1.0,31.420669119281303,16.49984340550486,5.0,5,5.0,1968,0.458174486,B,A,26,4439,1,1130.0,1,5,B
3062,64,3.0,75.3890233618633,49.65945353882384,10.0,6,17.0,1992,0.002211665,B,B,39,7614,3,,1,5,A
1014,11,2.0,48.91317433221276,33.72045035573835,6.0,7,9.0,1973,0.0001696759999999,B,B,36,5992,0,,1,1,B
16048,108,2.0,47.88535210609065,30.86333539686477,5.0,3,5.0,1963,0.0,B,B,25,5027,4,46.0,1,1,B
7168,170,2.0,53.5144060121557,33.26448352192267,7.0,1,4.0,1962,0.21843974,B,B,21,4472,6,1450.0,4,7,A
3861,44,2.0,44.49223254806282,30.91832220266441,5.0,4,5.0,1965,0.036122292,B,B,24,4378,0,1036.0,1,1,B
16731,78,3.0,78.50300268726595,46.92408640331194,10.0,9,12.0,2001,0.092290642,B,B,21,4346,2,165.0,1,2,B
9294,99,2.0,46.16607829014936,32.87239220002116,6.0,6,9.0,1978,0.033493708,B,B,66,10573,1,1322.0,3,8,B
3688,74,2.0,86.96944086214089,,1.0,2,1.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
7660,47,1.0,43.22140263186556,24.46606396010061,8.0,7,12.0,1981,6.99893e-05,B,B,46,10309,1,240.0,1,16,B
13401,94,1.0,36.42289244509551,20.906406891916,5.0,3,9.0,1975,0.282797669,B,B,33,8667,2,,0,6,B
2067,27,2.0,76.51767916096178,,1.0,6,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
2331,25,2.0,59.503491195645005,,1.0,22,1.0,1977,0.069753361,B,B,53,13670,4,,1,11,B
12592,21,2.0,44.88936119915887,32.198448311269736,6.0,1,9.0,1970,0.194489265,B,B,47,8004,3,125.0,3,5,B
10953,27,1.0,53.76909713652528,52.40802696611313,1.0,5,4.0,1977,0.072157581,B,B,2,629,1,,0,0,A
716,113,3.0,125.28718341089989,127.47713683373176,19.0,26,24.0,2017,0.050755569,B,B,24,5469,1,145.0,0,1,B
13123,88,2.0,51.0578014674285,32.97293291771481,5.0,9,9.0,1976,0.127375905,B,B,43,8429,3,,3,9,B
14123,74,1.0,51.32988932798784,48.67448636027335,1.0,15,21.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
3915,29,3.0,85.43897814984159,56.91634572306128,7.0,6,5.0,1956,0.069660344,B,B,31,6119,4,,1,2,B
10253,9,3.0,78.56566366572414,74.61615850283711,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
16628,78,1.0,38.6683959055619,22.102823287347142,6.0,16,16.0,1987,0.092290642,B,B,21,4346,2,165.0,1,2,B
1309,23,3.0,74.31912213844731,,1.0,4,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
15224,27,2.0,64.29331306081552,34.595899154745496,14.0,3,1.0,1977,0.01405792,B,B,1,290,0,,0,0,B
12386,23,2.0,63.58996099292201,,1.0,5,1.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
1844,21,1.0,38.859265081487095,22.043001839524,9.0,10,12.0,1970,0.034331497,B,B,25,5487,3,,0,4,B
9880,27,1.0,48.17595936327145,20.282927821240865,16.0,2,14.0,2011,0.051815435,B,B,5,1227,0,,0,0,B
15902,97,1.0,40.39861659925975,19.501462348638505,9.0,6,5.0,1930,0.306977489,B,B,27,5148,14,1575.0,5,7,B
2255,8,3.0,71.7312573737462,48.25650080785893,8.0,12,14.0,1977,0.458174486,B,A,26,4439,1,1130.0,1,5,B
9099,27,1.0,41.03851067669692,39.34633522767973,1.0,3,12.0,2015,0.011654127,B,B,4,915,0,,0,0,B
10200,157,2.0,43.63002239085447,25.185818628486253,7.0,9,9.0,1970,0.0,B,B,30,7538,87,4702.0,5,5,B
3857,1,3.0,83.86474445028443,,1.0,17,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
8825,184,2.0,56.86738065020352,38.91737094488082,7.0,5,8.0,1963,0.246623602,B,B,14,2940,45,,3,6,B
2418,154,3.0,95.56443766679604,65.2832477170067,9.0,5,5.0,1953,0.460556389,B,B,20,4386,14,,1,5,B
15263,100,1.0,39.3025077735483,20.308804796019874,9.0,2,14.0,1978,0.200146802,B,B,23,3975,8,770.0,2,0,B
7136,7,2.0,46.902644105940816,31.592819052575173,5.0,5,9.0,1968,0.130617806,B,B,39,10418,9,900.0,1,9,B
6630,27,2.0,76.24871370685798,,1.0,2,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
8608,27,2.0,62.57640429178478,,0.0,2,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B
10655,17,1.0,34.171910964615066,19.88614525447189,9.0,4,14.0,1979,0.0,B,B,18,3374,5,620.0,1,2,B
2274,23,1.0,41.31597378439119,,1.0,8,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
11558,4,1.0,29.4128728676612,17.685012886182555,4.0,1,8.0,1963,0.327018035,B,B,12,2270,23,2500.0,1,0,B
6972,45,2.0,57.7886776669169,55.033788219485935,1.0,4,10.0,1977,0.195781053,B,B,23,5212,6,,3,2,B
8699,1,3.0,84.81047935513917,,1.0,13,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3269,103,2.0,40.57524950466425,26.77999705903356,7.0,6,9.0,1966,0.0006991189999999,B,B,14,3369,24,4129.0,0,3,B
12760,79,1.0,30.3383279823808,23.824813364046573,5.0,3,5.0,1982,0.16909109,B,B,19,3856,10,,2,5,B
13947,52,3.0,75.86606023110772,46.76830531843626,10.0,13,25.0,2009,0.371148999,B,B,34,7065,1,750.0,2,5,B
12210,27,1.0,49.34593697018017,21.990453594525675,1.0,4,5.0,2014,0.01405792,B,B,1,290,0,,0,0,B
9014,130,2.0,67.98829862555654,40.29043077047422,8.0,7,8.0,1961,0.341071945,B,B,27,5664,48,2300.0,3,11,B
15193,195,3.0,75.5647086312659,44.87261638199816,9.0,5,7.0,1917,0.015016892,B,B,17,3079,59,2890.0,0,8,B
8867,23,2.0,68.76714560376526,68.76275669079877,1.0,9,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
7067,17,3.0,85.88740631940391,60.23013452253478,9.0,8,8.0,1960,0.0,B,B,25,5027,4,46.0,1,1,B
1583,1,2.0,64.9717851102846,,10.0,19,24.0,2017,0.007122317,B,B,1,264,0,,0,1,B
953,23,2.0,56.95459365604312,,1.0,5,1.0,1977,0.034656082,B,B,0,168,0,,0,0,B
8471,20,3.0,75.61106465625633,47.49462144277383,8.0,11,9.0,1976,0.019508796,B,B,37,7687,11,176.0,5,5,B
460,27,2.0,62.11803047616928,62.5733587940064,1.0,7,1.0,2014,0.072157581,B,B,2,629,1,,0,0,A
5486,21,1.0,32.70465203945279,19.045512120612603,5.0,6,9.0,1964,0.034331497,B,B,25,5487,3,,0,4,B
7235,139,2.0,59.54164838936372,28.08270454283892,9.0,6,18.0,2010,0.122090347,B,B,29,6566,7,1894.0,4,0,B
15141,88,1.0,39.54627117277554,19.872894977825183,10.0,16,16.0,1982,0.127375905,B,B,43,8429,3,,3,9,B
16100,79,2.0,54.32434801891589,32.89522946668163,8.0,3,14.0,1969,0.16909109,B,B,19,3856,10,,2,5,B
15805,61,2.0,54.58973109275952,34.23703394205493,8.0,11,12.0,1981,0.300322518,B,B,52,10311,6,,1,9,B
9524,53,3.0,61.89549633703248,45.4564971545449,5.0,7,9.0,1970,0.049637257,B,B,34,7759,0,229.0,1,3,B
6705,6,2.0,61.3567616557273,,1.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
15487,128,3.0,75.64494777695356,47.83729982022323,10.0,17,17.0,1992,0.0,B,B,27,4798,0,30.0,2,8,B
13361,18,1.0,42.668984844443656,20.041349657779435,10.0,16,22.0,1986,0.0,B,B,30,5562,0,,0,5,A
9210,103,2.0,55.53699358036347,30.828869575996823,11.0,6,16.0,1976,0.014423114,B,B,19,3806,4,,0,3,B
9026,37,2.0,72.63240748483778,41.30768158848289,13.0,5,12.0,2013,0.127811589,B,B,28,7287,5,320.0,1,3,B
15514,10,2.0,49.71288563827101,32.3792424280507,6.0,3,9.0,1970,0.282797669,B,B,33,8667,2,,0,6,B
3724,58,1.0,55.31772172699939,,1.0,9,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B
3975,1,2.0,65.00927913436703,,1.0,9,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
14375,83,3.0,60.372291778787954,43.8926584725164,6.0,3,9.0,1975,0.100455735,B,B,43,7227,0,,1,6,A
2765,13,2.0,56.95422493905402,32.02520532723629,9.0,13,17.0,2001,0.090799103,B,B,74,19083,2,,5,15,B
9544,46,1.0,36.136757233069375,21.140933803727336,5.0,3,5.0,1968,0.0,B,B,47,11319,0,1145.0,3,5,B
16058,29,3.0,55.88505180890128,38.959917276923626,5.0,2,5.0,1960,0.086885265,B,B,10,2277,2,1547.0,0,0,B
7243,9,2.0,58.08925279808189,52.46085682977639,8.0,5,22.0,1981,0.136244425,B,B,11,2370,0,,0,1,B
13616,27,1.0,37.34050780705346,37.02463055813804,10.0,8,17.0,2017,0.211401214,B,B,9,1892,0,,0,1,B
14028,109,2.0,48.03108870399339,34.08177690985206,5.0,5,5.0,1964,0.1363303,B,B,30,6141,10,262.0,3,6,B
2417,6,3.0,79.6434120483278,,12.0,8,0.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
13482,9,2.0,64.05606957733083,,1.0,8,18.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
14177,27,2.0,67.46715449736656,40.0310449644758,16.0,13,17.0,2014,0.072157581,B,B,2,629,1,,0,0,A
418,54,2.0,42.98751922630019,24.17996786694696,7.0,13,12.0,1969,0.006076152,B,B,30,5285,0,645.0,6,6,B
14973,125,3.0,120.8645286875186,65.75858946440898,19.0,7,10.0,1999,0.194489265,B,B,47,8004,3,125.0,3,5,B
280,1,2.0,61.78990219411684,,1.0,7,20.0,1977,0.007122317,B,B,1,264,0,,0,1,B
3013,22,1.0,39.83252387029935,23.16922266530641,8.0,7,8.0,1966,0.118537385,B,B,30,6207,1,1183.0,1,0,B
12093,20,2.0,79.59359649152582,41.05084844848168,11.0,5,21.0,2014,0.019508796,B,B,37,7687,11,176.0,5,5,B
2928,27,2.0,77.31215890343793,,1.0,7,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A
15385,23,1.0,27.911197308383034,27.603121000390637,0.0,3,6.0,2017,0.034656082,B,B,0,168,0,,0,0,B
11,9,3.0,76.36745554457008,45.6734629645375,10.0,14,14.0,1996,0.069753361,B,B,53,13670,4,,1,11,B
14768,52,2.0,65.4848893020894,,1.0,15,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B
14573,28,2.0,41.773175578284,25.406111018257874,5.0,5,5.0,1960,0.118537385,B,B,30,6207,1,1183.0,1,0,B
13898,26,2.0,77.62114424847987,41.838483699924325,14.0,11,30.0,2010,0.0,B,B,36,6714,2,2672.0,0,2,B
16266,6,2.0,61.735727592904695,62.898664497303066,0.0,16,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B
5023,96,3.0,77.80398617462663,47.79322258254796,10.0,4,17.0,2005,0.041116354,B,B,53,14892,4,,1,4,B
8952,11,3.0,66.43651430674633,46.50624499251322,7.0,4,12.0,1975,0.0001696759999999,B,B,36,5992,0,,1,1,B
2715,38,1.0,34.743810837087324,19.709810419756085,9.0,7,16.0,1975,0.060753049,B,B,15,2787,2,520.0,0,7,B
16192,9,3.0,81.99039736329806,77.64979432671608,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B
15047,94,2.0,47.16191119148883,32.432703792698945,6.0,7,12.0,1976,0.521867054,B,B,25,6149,0,,0,0,B
4750,157,2.0,40.04090628120293,22.18759341431159,7.0,10,9.0,1966,0.0,B,B,30,7538,87,4702.0,5,5,B
11460,8,3.0,85.38934941584036,55.369943862454186,10.0,14,17.0,2007,0.092290642,B,B,21,4346,2,165.0,1,2,B
2755,110,1.0,34.723467864756266,14.980639345004905,10.0,13,24.0,2000,0.033493708,B,B,66,10573,1,1322.0,3,8,B
1673,22,2.0,59.3520723773721,,1.0,14,25.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
7688,22,1.0,41.15232217021178,22.923518161360608,8.0,3,14.0,2000,0.118537385,B,B,30,6207,1,1183.0,1,0,B
15986,45,2.0,62.02329304977334,62.036596215297,1.0,15,14.0,2017,0.195781053,B,B,23,5212,6,,3,2,B
4401,30,1.0,42.46131775741591,,1.0,10,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
11807,3,1.0,33.72518246639103,21.51897392483644,6.0,5,9.0,1970,0.265088676,B,B,37,5288,0,1937.0,3,2,B
12067,2,1.0,40.48827275515686,23.38228272561641,7.0,2,4.0,1961,0.0,B,B,33,7425,1,,2,5,B
5594,23,3.0,105.47925641023848,,1.0,16,25.0,1977,0.075778755,B,B,6,1437,3,,0,2,B
2651,38,2.0,47.59832492540659,27.625842518723587,6.0,4,12.0,1974,0.060753049,B,B,15,2787,2,520.0,0,7,B
15699,47,1.0,40.55738957417456,19.770447545413614,8.0,16,16.0,1982,0.101872465,B,B,23,4583,3,,3,3,B
10990,101,2.0,45.81622995140157,31.32818291788221,4.0,6,17.0,1961,0.225824954,A,B,41,6558,7,1548.0,3,2,B
158,61,2.0,58.47188520270506,36.94245487521529,10.0,12,22.0,1997,0.300322518,B,B,52,10311,6,,1,9,B
4482,14,3.0,58.12124149966089,40.213659634183976,5.0,4,9.0,1973,0.042031587,B,B,37,6856,84,1940.0,2,5,B
11255,2,2.0,47.37471722875285,29.77099506130334,5.0,2,9.0,1971,0.309479124,B,B,35,7715,4,990.0,0,6,B
14104,1,3.0,81.20275431738614,,1.0,8,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
11967,23,3.0,83.59114081790291,,1.0,3,3.0,1977,0.034656082,B,B,0,168,0,,0,0,B
8874,1,1.0,41.67705179231963,,1.0,4,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B
16263,118,1.0,56.40325704373343,38.358511433651564,14.0,7,30.0,2012,0.21843974,B,B,21,4472,6,1450.0,4,7,A
5350,87,2.0,46.51102125997594,31.601128390595285,5.0,5,9.0,1977,0.100455735,B,B,43,7227,0,,1,6,A
5053,69,2.0,54.88593177280396,35.39219679409811,9.0,5,16.0,1983,0.000991363,B,B,33,6783,3,,1,9,B
13803,9,3.0,73.759089460445,45.4800025753525,10.0,6,17.0,1994,0.161531741,B,B,25,5648,1,30.0,2,4,B
9978,27,2.0,73.75513293793348,,1.0,10,17.0,1977,0.072157581,B,B,2,629,1,,0,0,A
14311,128,1.0,40.949054779062855,23.66894684571117,8.0,8,14.0,1993,0.0,B,B,27,4798,0,30.0,2,8,B
8294,9,3.0,67.9245528109072,41.48108093336312,9.0,14,12.0,2008,0.161531741,B,B,25,5648,1,30.0,2,4,B
11103,124,2.0,45.94804160584957,29.37455272305313,5.0,6,5.0,1960,0.16909109,B,B,19,3856,10,,2,5,B
7961,118,3.0,84.12878565363198,59.88505515046151,11.0,4,5.0,1939,0.21843974,B,B,21,4472,6,1450.0,4,7,A
2663,3,2.0,48.624434933103856,33.16649135152288,5.0,5,5.0,1970,0.265088676,B,B,37,5288,0,1937.0,3,2,B
8507,94,1.0,37.04161888658318,22.386195432144586,6.0,1,9.0,1973,0.127375905,B,B,43,8429,3,,3,9,B
7763,29,2.0,74.4784081108315,39.382329841278576,11.0,3,32.0,2012,0.069660344,B,B,31,6119,4,,1,2,B
12280,101,1.0,31.8574729586158,22.65966918264165,5.0,3,9.0,1966,0.225824954,A,B,41,6558,7,1548.0,3,2,B
5147,79,2.0,54.29521048242785,34.02290649409673,9.0,6,17.0,2013,0.16909109,B,B,19,3856,10,,2,5,B
6163,128,3.0,82.56387480763324,48.784937504201096,8.0,10,14.0,1995,0.0,B,B,27,4798,0,30.0,2,8,B
15621,84,1.0,34.90863180087057,22.908749929271632,7.0,7,5.0,1960,0.149666373,B,B,22,4789,2,4087.0,4,1,B
658,99,2.0,47.01806447731696,28.62867586845311,6.0,7,9.0,1971,0.012338886,B,B,35,5776,1,2078.0,2,4,B
2670,7,1.0,38.90591147508345,17.739897590455318,8.0,15,18.0,2008,0.130617806,B,B,39,10418,9,900.0,1,9,B
2795,178,1.0,29.648056818866333,16.55536345297663,5.0,3,5.0,1958,0.460556389,B,B,20,4386,14,,1,5,B
14282,23,1.0,40.257605185299695,,1.0,4,12.0,1977,0.034656082,B,B,0,168,0,,0,0,B
15129,109,4.0,117.75093306496484,72.75879318866373,10.0,5,17.0,2001,0.1363303,B,B,30,6141,10,262.0,3,6,B
2929,30,4.0,121.71772613550264,67.78064049855574,1.0,1,2.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B
16501,22,2.0,64.18601588299792,2.4843779523650054,1.0,10,10.0,2017,0.118537385,B,B,30,6207,1,1183.0,1,0,B
7405,75,1.0,58.16522659645932,25.55189433696856,13.0,5,19.0,2005,0.122090347,B,B,29,6566,7,1894.0,4,0,B
16293,42,2.0,57.193131304487046,32.00659203646676,8.0,11,16.0,2004,0.158249043,B,B,21,5731,0,,1,0,B
10784,31,1.0,30.704925150303048,20.755234747068428,4.0,5,4.0,1958,0.151346216,B,A,32,5889,10,830.0,4,1,B
9688,27,1.0,39.98043207677402,22.266372820737534,8.0,5,10.0,1998,0.041116354,B,B,53,14892,4,,1,4,B
8371,57,2.0,54.4704776983584,34.968622402585794,10.0,7,12.0,1978,0.133215333,B,B,49,11395,3,1406.0,3,4,A
12590,115,2.0,48.20145085212095,33.396431082338445,8.0,15,14.0,1972,1.8e-09,B,B,16,3681,73,1815.0,2,5,B
6235,52,1.0,45.17973695949804,17.696261424773642,10.0,18,22.0,2005,0.371148999,B,B,34,7065,1,750.0,2,5,B
15694,54,2.0,75.5499349985471,77.18844745256928,1.0,5,1.0,2015,0.006076152,B,B,30,5285,0,645.0,6,6,B
